"@timestamp","route_info.vid","route_info.location","route_info.timestamp"
"Apr 18, 2023 @ 11:32:57.918",DL1PC9997,"POINT (77.226813 28.712033)","Apr 18, 2023 @ 11:32:39.000"
"Apr 18, 2023 @ 11:31:56.494",DL1PC9997,"POINT (77.226068 28.717293)","Apr 18, 2023 @ 11:31:05.000"
"Apr 18, 2023 @ 11:30:44.777",DL1PC9997,"POINT (77.223796 28.719331)","Apr 18, 2023 @ 11:30:25.000"
"Apr 18, 2023 @ 11:29:33.222",DL1PC9997,"POINT (77.217439 28.722085)","Apr 18, 2023 @ 11:29:10.000"
"Apr 18, 2023 @ 11:28:23.456",DL1PC9997,"POINT (77.20808 28.725411)","Apr 18, 2023 @ 11:27:49.000"
"Apr 18, 2023 @ 11:27:20.056",DL1PC9997,"POINT (77.203601 28.727086)","Apr 18, 2023 @ 11:26:59.000"
"Apr 18, 2023 @ 11:26:17.770",DL1PC9997,"POINT (77.198166 28.728778)","Apr 18, 2023 @ 11:25:47.000"
"Apr 18, 2023 @ 11:25:14.164",DL1PC9997,"POINT (77.196371 28.729168)","Apr 18, 2023 @ 11:24:57.000"
"Apr 18, 2023 @ 11:24:13.402",DL1PC9997,"POINT (77.190567 28.730551)","Apr 18, 2023 @ 11:23:57.000"
"Apr 18, 2023 @ 11:23:11.132",DL1PC9997,"POINT (77.185431 28.731634)","Apr 18, 2023 @ 11:22:53.000"
"Apr 18, 2023 @ 11:21:52.072",DL1PC9997,"POINT (77.18048 28.733171)","Apr 18, 2023 @ 11:21:39.000"
"Apr 18, 2023 @ 11:20:51.569",DL1PC9997,"POINT (77.137068 28.711554)","Apr 18, 2023 @ 11:07:39.000"
"Apr 18, 2023 @ 11:19:48.661",DL1PC9997,"POINT (77.137068 28.711554)","Apr 18, 2023 @ 11:07:39.000"
"Apr 18, 2023 @ 11:18:43.008",DL1PC9997,"POINT (77.137068 28.711554)","Apr 18, 2023 @ 11:07:39.000"
"Apr 18, 2023 @ 11:17:39.942",DL1PC9997,"POINT (77.137068 28.711554)","Apr 18, 2023 @ 11:07:39.000"
"Apr 18, 2023 @ 11:16:35.443",DL1PC9997,"POINT (77.137068 28.711554)","Apr 18, 2023 @ 11:07:39.000"
"Apr 18, 2023 @ 11:15:29.160",DL1PC9997,"POINT (77.137068 28.711554)","Apr 18, 2023 @ 11:07:39.000"
"Apr 18, 2023 @ 11:14:25.292",DL1PC9997,"POINT (77.137068 28.711554)","Apr 18, 2023 @ 11:07:39.000"
"Apr 18, 2023 @ 11:13:19.992",DL1PC9997,"POINT (77.137068 28.711554)","Apr 18, 2023 @ 11:07:39.000"
"Apr 18, 2023 @ 11:12:20.384",DL1PC9997,"POINT (77.137068 28.711554)","Apr 18, 2023 @ 11:07:39.000"
"Apr 18, 2023 @ 11:11:17.026",DL1PC9997,"POINT (77.137068 28.711554)","Apr 18, 2023 @ 11:07:39.000"
"Apr 18, 2023 @ 11:09:51.795",DL1PC9997,"POINT (77.137068 28.711554)","Apr 18, 2023 @ 11:07:39.000"
"Apr 18, 2023 @ 11:08:44.198",DL1PC9997,"POINT (77.137068 28.711554)","Apr 18, 2023 @ 11:07:39.000"
"Apr 18, 2023 @ 11:07:42.359",DL1PC9997,"POINT (77.136531 28.710988)","Apr 18, 2023 @ 11:07:29.000"
"Apr 18, 2023 @ 11:06:37.601",DL1PC9997,"POINT (77.133382 28.706833)","Apr 18, 2023 @ 11:06:19.000"
"Apr 18, 2023 @ 11:05:32.645",DL1PC9997,"POINT (77.13258 28.70603)","Apr 18, 2023 @ 11:05:09.000"
"Apr 18, 2023 @ 11:04:30.182",DL1PC9997,"POINT (77.097812 28.691783)","Apr 18, 2023 @ 10:51:40.000"
"Apr 18, 2023 @ 11:03:28.943",DL1PC9997,"POINT (77.097812 28.691783)","Apr 18, 2023 @ 10:51:40.000"
"Apr 18, 2023 @ 11:02:26.964",DL1PC9997,"POINT (77.097812 28.691783)","Apr 18, 2023 @ 10:51:40.000"
"Apr 18, 2023 @ 11:01:22.558",DL1PC9997,"POINT (77.097812 28.691783)","Apr 18, 2023 @ 10:51:40.000"
"Apr 18, 2023 @ 11:00:21.695",DL1PC9997,"POINT (77.097812 28.691783)","Apr 18, 2023 @ 10:51:40.000"
"Apr 18, 2023 @ 10:59:20.385",DL1PC9997,"POINT (77.097812 28.691783)","Apr 18, 2023 @ 10:51:40.000"
"Apr 18, 2023 @ 10:58:16.067",DL1PC9997,"POINT (77.097812 28.691783)","Apr 18, 2023 @ 10:51:40.000"
"Apr 18, 2023 @ 10:57:09.575",DL1PC9997,"POINT (77.097812 28.691783)","Apr 18, 2023 @ 10:51:40.000"
"Apr 18, 2023 @ 10:56:00.440",DL1PC9997,"POINT (77.097812 28.691783)","Apr 18, 2023 @ 10:51:40.000"
"Apr 18, 2023 @ 10:54:55.681",DL1PC9997,"POINT (77.097812 28.691783)","Apr 18, 2023 @ 10:51:40.000"
"Apr 18, 2023 @ 10:53:47.432",DL1PC9997,"POINT (77.097812 28.691783)","Apr 18, 2023 @ 10:51:40.000"
"Apr 18, 2023 @ 10:52:43.882",DL1PC9997,"POINT (77.097812 28.691783)","Apr 18, 2023 @ 10:51:40.000"
"Apr 18, 2023 @ 10:51:39.007",DL1PC9997,"POINT (77.096883 28.690551)","Apr 18, 2023 @ 10:51:20.000"
"Apr 18, 2023 @ 10:50:34.933",DL1PC9997,"POINT (77.095933 28.688426)","Apr 18, 2023 @ 10:49:21.000"
"Apr 18, 2023 @ 10:49:27.344",DL1PC9997,"POINT (77.096052 28.68837)","Apr 18, 2023 @ 10:49:03.000"
"Apr 18, 2023 @ 10:48:22.092",DL1PC9997,"POINT (77.095605 28.685303)","Apr 18, 2023 @ 10:48:08.000"
"Apr 18, 2023 @ 10:47:19.820",DL1PC9997,"POINT (77.095121 28.683023)","Apr 18, 2023 @ 10:47:08.000"
"Apr 18, 2023 @ 10:46:14.066",DL1PC9997,"POINT (77.094853 28.681038)","Apr 18, 2023 @ 10:45:58.000"
"Apr 18, 2023 @ 10:45:11.982",DL1PC9997,"POINT (77.093665 28.676215)","Apr 18, 2023 @ 10:44:58.000"
"Apr 18, 2023 @ 10:44:01.492",DL1PC9997,"POINT (77.093517 28.673893)","Apr 18, 2023 @ 10:43:48.000"
"Apr 18, 2023 @ 10:43:00.414",DL1PC9997,"POINT (77.080715 28.636168)","Apr 18, 2023 @ 10:26:14.000"
"Apr 18, 2023 @ 10:41:55.499",DL1PC9997,"POINT (77.080715 28.636168)","Apr 18, 2023 @ 10:26:14.000"
"Apr 18, 2023 @ 10:40:44.129",DL1PC9997,"POINT (77.080715 28.636168)","Apr 18, 2023 @ 10:26:14.000"
"Apr 18, 2023 @ 10:39:41.949",DL1PC9997,"POINT (77.080715 28.636168)","Apr 18, 2023 @ 10:26:14.000"
"Apr 18, 2023 @ 10:38:40.889",DL1PC9997,"POINT (77.080715 28.636168)","Apr 18, 2023 @ 10:26:14.000"
"Apr 18, 2023 @ 10:37:34.586",DL1PC9997,"POINT (77.080715 28.636168)","Apr 18, 2023 @ 10:26:14.000"
"Apr 18, 2023 @ 10:36:31.047",DL1PC9997,"POINT (77.080715 28.636168)","Apr 18, 2023 @ 10:26:14.000"
"Apr 18, 2023 @ 10:35:19.975",DL1PC9997,"POINT (77.080715 28.636168)","Apr 18, 2023 @ 10:26:14.000"
"Apr 18, 2023 @ 10:34:12.785",DL1PC9997,"POINT (77.069625 28.626795)","Apr 18, 2023 @ 10:19:44.000"
"Apr 18, 2023 @ 10:33:05.460",DL1PC9997,"POINT (77.069625 28.626795)","Apr 18, 2023 @ 10:19:44.000"
"Apr 18, 2023 @ 10:31:35.237",DL1PC9997,"POINT (77.069625 28.626795)","Apr 18, 2023 @ 10:19:44.000"
"Apr 18, 2023 @ 10:30:19.880",DL1PC9997,"POINT (77.069625 28.626795)","Apr 18, 2023 @ 10:19:44.000"
"Apr 18, 2023 @ 10:29:09.809",DL1PC9997,"POINT (77.069625 28.626795)","Apr 18, 2023 @ 10:19:44.000"
"Apr 18, 2023 @ 10:27:53.909",DL1PC9997,"POINT (77.069625 28.626795)","Apr 18, 2023 @ 10:19:44.000"
"Apr 18, 2023 @ 10:26:20.462",DL1PC9997,"POINT (77.069625 28.626795)","Apr 18, 2023 @ 10:19:44.000"
"Apr 18, 2023 @ 10:24:59.771",DL1PC9997,"POINT (77.069625 28.626795)","Apr 18, 2023 @ 10:19:44.000"
"Apr 18, 2023 @ 10:23:25.541",DL1PC9997,"POINT (77.069625 28.626795)","Apr 18, 2023 @ 10:19:44.000"
"Apr 18, 2023 @ 10:22:20.533",DL1PC9997,"POINT (77.069625 28.626795)","Apr 18, 2023 @ 10:19:44.000"
"Apr 18, 2023 @ 10:20:56.027",DL1PC9997,"POINT (77.069625 28.626795)","Apr 18, 2023 @ 10:19:44.000"
"Apr 18, 2023 @ 10:19:27.935",DL1PC9997,"POINT (77.068013 28.62578)","Apr 18, 2023 @ 10:19:04.000"
"Apr 18, 2023 @ 10:18:20.322",DL1PC9997,"POINT (77.066938 28.62527)","Apr 18, 2023 @ 10:18:04.000"
"Apr 18, 2023 @ 10:17:04.503",DL1PC9997,"POINT (77.065657 28.625605)","Apr 18, 2023 @ 10:16:44.000"
"Apr 18, 2023 @ 10:15:55.765",DL1PC9997,"POINT (77.065396 28.6257)","Apr 18, 2023 @ 10:15:34.000"
"Apr 18, 2023 @ 10:14:20.632",DL1PC9997,"POINT (77.065448 28.62571)","Apr 18, 2023 @ 10:14:04.000"
"Apr 18, 2023 @ 10:13:07.155",DL1PC9997,"POINT (77.065511 28.625793)","Apr 18, 2023 @ 10:12:44.000"
"Apr 18, 2023 @ 10:12:05.619",DL1PC9997,"POINT (77.065509 28.625793)","Apr 18, 2023 @ 10:11:44.000"
"Apr 18, 2023 @ 10:10:55.460",DL1PC9997,"POINT (77.065451 28.625775)","Apr 18, 2023 @ 10:10:34.000"
"Apr 18, 2023 @ 10:09:54.569",DL1PC9997,"POINT (77.065538 28.62587)","Apr 18, 2023 @ 10:09:04.000"
"Apr 18, 2023 @ 10:08:19.860",DL1PC9997,"POINT (77.065585 28.625768)","Apr 18, 2023 @ 10:08:04.000"
"Apr 18, 2023 @ 10:06:54.484",DL1PC9997,"POINT (77.065423 28.625813)","Apr 18, 2023 @ 10:06:34.000"
"Apr 18, 2023 @ 10:05:20.364",DL1PC9997,"POINT (77.065515 28.625675)","Apr 18, 2023 @ 10:05:04.000"
"Apr 18, 2023 @ 10:04:20.445",DL1PC9997,"POINT (77.065495 28.62569)","Apr 18, 2023 @ 10:03:54.000"
"Apr 18, 2023 @ 10:02:59.543",DL1PC9997,"POINT (77.065585 28.62572)","Apr 18, 2023 @ 10:02:44.000"
"Apr 18, 2023 @ 10:01:20.610",DL1PC9997,"POINT (77.065556 28.625675)","Apr 18, 2023 @ 10:01:04.000"
"Apr 18, 2023 @ 10:00:19.939",DL1PC9997,"POINT (77.065495 28.625752)","Apr 18, 2023 @ 10:00:04.000"
"Apr 18, 2023 @ 09:59:11.400",DL1PC9997,"POINT (77.065488 28.625726)","Apr 18, 2023 @ 09:58:44.000"
"Apr 18, 2023 @ 09:57:53.595",DL1PC9997,"POINT (77.065488 28.625751)","Apr 18, 2023 @ 09:57:34.000"
"Apr 18, 2023 @ 09:56:19.875",DL1PC9997,"POINT (77.065569 28.62574)","Apr 18, 2023 @ 09:56:04.000"
"Apr 18, 2023 @ 09:55:01.604",DL1PC9997,"POINT (77.065583 28.625825)","Apr 18, 2023 @ 09:54:44.000"
"Apr 18, 2023 @ 09:53:25.767",DL1PC9997,"POINT (77.06553 28.625633)","Apr 18, 2023 @ 09:53:04.000"
"Apr 18, 2023 @ 09:52:20.684",DL1PC9997,"POINT (77.065371 28.625645)","Apr 18, 2023 @ 09:52:04.000"
"Apr 18, 2023 @ 09:51:00.898",DL1PC9997,"POINT (77.065258 28.625548)","Apr 18, 2023 @ 09:50:44.000"
"Apr 18, 2023 @ 09:50:00.571",DL1PC9997,"POINT (77.065076 28.625475)","Apr 18, 2023 @ 09:49:44.000"
"Apr 18, 2023 @ 09:48:19.786",DL1PC9997,"POINT (77.074384 28.628301)","Apr 18, 2023 @ 09:39:52.000"
"Apr 18, 2023 @ 09:47:11.687",DL1PC9997,"POINT (77.074384 28.628301)","Apr 18, 2023 @ 09:39:52.000"
"Apr 18, 2023 @ 09:45:55.869",DL1PC9997,"POINT (77.074384 28.628301)","Apr 18, 2023 @ 09:39:52.000"
"Apr 18, 2023 @ 09:44:25.541",DL1PC9997,"POINT (77.074384 28.628301)","Apr 18, 2023 @ 09:39:52.000"
"Apr 18, 2023 @ 09:43:25.395",DL1PC9997,"POINT (77.074384 28.628301)","Apr 18, 2023 @ 09:39:52.000"
"Apr 18, 2023 @ 09:42:24.199",DL1PC9997,"POINT (77.074384 28.628301)","Apr 18, 2023 @ 09:39:52.000"
"Apr 18, 2023 @ 09:41:23.855",DL1PC9997,"POINT (77.074384 28.628301)","Apr 18, 2023 @ 09:39:52.000"
"Apr 18, 2023 @ 09:40:21.807",DL1PC9997,"POINT (77.074384 28.628301)","Apr 18, 2023 @ 09:39:52.000"
"Apr 18, 2023 @ 09:39:20.263",DL1PC9997,"POINT (77.07548 28.628603)","Apr 18, 2023 @ 09:39:02.000"
"Apr 18, 2023 @ 09:38:20.336",DL1PC9997,"POINT (77.091185 28.662795)","Apr 18, 2023 @ 09:23:59.000"
"Apr 18, 2023 @ 09:36:29.494",DL1PC9997,"POINT (77.091185 28.662795)","Apr 18, 2023 @ 09:23:59.000"
"Apr 18, 2023 @ 09:35:20.370",DL1PC9997,"POINT (77.091185 28.662795)","Apr 18, 2023 @ 09:23:59.000"
"Apr 18, 2023 @ 09:34:20.381",DL1PC9997,"POINT (77.091185 28.662795)","Apr 18, 2023 @ 09:23:59.000"
"Apr 18, 2023 @ 09:32:50.303",DL1PC9997,"POINT (77.091185 28.662795)","Apr 18, 2023 @ 09:23:59.000"
"Apr 18, 2023 @ 09:31:21.676",DL1PC9997,"POINT (77.091185 28.662795)","Apr 18, 2023 @ 09:23:59.000"
"Apr 18, 2023 @ 09:30:07.524",DL1PC9997,"POINT (77.091185 28.662795)","Apr 18, 2023 @ 09:23:59.000"
"Apr 18, 2023 @ 09:29:07.084",DL1PC9997,"POINT (77.091185 28.662795)","Apr 18, 2023 @ 09:23:59.000"
"Apr 18, 2023 @ 09:28:07.811",DL1PC9997,"POINT (77.091185 28.662795)","Apr 18, 2023 @ 09:23:59.000"
"Apr 18, 2023 @ 09:26:20.017",DL1PC9997,"POINT (77.091185 28.662795)","Apr 18, 2023 @ 09:23:59.000"
"Apr 18, 2023 @ 09:25:03.669",DL1PC9997,"POINT (77.091185 28.662795)","Apr 18, 2023 @ 09:23:59.000"
"Apr 18, 2023 @ 09:23:25.729",DL1PC9997,"POINT (77.091525 28.665666)","Apr 18, 2023 @ 09:23:09.000"
"Apr 18, 2023 @ 09:22:20.153",DL1PC9997,"POINT (77.092819 28.67138)","Apr 18, 2023 @ 09:21:52.000"
"Apr 18, 2023 @ 09:20:55.864",DL1PC9997,"POINT (77.14833 28.729486)","Apr 18, 2023 @ 08:52:18.000"
"Apr 18, 2023 @ 09:19:20.372",DL1PC9997,"POINT (77.14833 28.729486)","Apr 18, 2023 @ 08:52:18.000"
"Apr 18, 2023 @ 09:18:20.428",DL1PC9997,"POINT (77.14833 28.729486)","Apr 18, 2023 @ 08:52:18.000"
"Apr 18, 2023 @ 09:16:56.411",DL1PC9997,"POINT (77.14833 28.729486)","Apr 18, 2023 @ 08:52:18.000"
"Apr 18, 2023 @ 09:15:56.082",DL1PC9997,"POINT (77.14833 28.729486)","Apr 18, 2023 @ 08:52:18.000"
"Apr 18, 2023 @ 09:14:20.512",DL1PC9997,"POINT (77.14833 28.729486)","Apr 18, 2023 @ 08:52:18.000"
"Apr 18, 2023 @ 09:13:20.398",DL1PC9997,"POINT (77.14833 28.729486)","Apr 18, 2023 @ 08:52:18.000"
"Apr 18, 2023 @ 09:11:51.648",DL1PC9997,"POINT (77.14833 28.729486)","Apr 18, 2023 @ 08:52:18.000"
"Apr 18, 2023 @ 09:10:19.817",DL1PC9997,"POINT (77.14833 28.729486)","Apr 18, 2023 @ 08:52:18.000"
"Apr 18, 2023 @ 09:08:56.684",DL1PC9997,"POINT (77.14833 28.729486)","Apr 18, 2023 @ 08:52:18.000"
"Apr 18, 2023 @ 09:07:55.272",DL1PC9997,"POINT (77.14833 28.729486)","Apr 18, 2023 @ 08:52:18.000"
"Apr 18, 2023 @ 09:06:19.887",DL1PC9997,"POINT (77.14833 28.729486)","Apr 18, 2023 @ 08:52:18.000"
"Apr 18, 2023 @ 09:05:15.446",DL1PC9997,"POINT (77.14833 28.729486)","Apr 18, 2023 @ 08:52:18.000"
"Apr 18, 2023 @ 09:03:39.512",DL1PC9997,"POINT (77.14833 28.729486)","Apr 18, 2023 @ 08:52:18.000"
"Apr 18, 2023 @ 09:02:39.418",DL1PC9997,"POINT (77.14833 28.729486)","Apr 18, 2023 @ 08:52:18.000"
"Apr 18, 2023 @ 09:01:19.804",DL1PC9997,"POINT (77.14833 28.729486)","Apr 18, 2023 @ 08:52:18.000"
"Apr 18, 2023 @ 09:00:06.494",DL1PC9997,"POINT (77.14833 28.729486)","Apr 18, 2023 @ 08:52:18.000"
"Apr 18, 2023 @ 08:58:20.298",DL1PC9997,"POINT (77.14833 28.729486)","Apr 18, 2023 @ 08:52:18.000"
"Apr 18, 2023 @ 08:57:20.485",DL1PC9997,"POINT (77.14833 28.729486)","Apr 18, 2023 @ 08:52:18.000"
"Apr 18, 2023 @ 08:55:55.916",DL1PC9997,"POINT (77.14833 28.729486)","Apr 18, 2023 @ 08:52:18.000"
"Apr 18, 2023 @ 08:54:20.247",DL1PC9997,"POINT (77.14833 28.729486)","Apr 18, 2023 @ 08:52:18.000"
"Apr 18, 2023 @ 08:53:02.525",DL1PC9997,"POINT (77.14833 28.729486)","Apr 18, 2023 @ 08:52:18.000"
"Apr 18, 2023 @ 08:51:42.636",DL1PC9997,"POINT (77.152223 28.732418)","Apr 18, 2023 @ 08:51:28.000"
"Apr 18, 2023 @ 08:50:20.288",DL1PC9997,"POINT (77.15622 28.735001)","Apr 18, 2023 @ 08:50:08.000"
"Apr 18, 2023 @ 08:49:11.037",DL1PC9997,"POINT (77.156271 28.735098)","Apr 18, 2023 @ 08:48:14.000"
"Apr 18, 2023 @ 08:47:33.291",DL1PC9997,"POINT (77.155229 28.735598)","Apr 18, 2023 @ 08:47:17.000"
"Apr 18, 2023 @ 08:46:19.797",DL1PC9997,"POINT (77.153573 28.740304)","Apr 18, 2023 @ 08:46:07.000"
"Apr 18, 2023 @ 08:45:17.855",DL1PC9997,"POINT (77.151674 28.747475)","Apr 18, 2023 @ 08:44:57.000"
"Apr 18, 2023 @ 08:44:06.980",DL1PC9997,"POINT (77.15049 28.750981)","Apr 18, 2023 @ 08:43:47.000"
"Apr 18, 2023 @ 08:42:52.855",DL1PC9997,"POINT (77.14805 28.757676)","Apr 18, 2023 @ 08:42:37.000"
"Apr 18, 2023 @ 08:41:50.599",DL1PC9997,"POINT (77.14806 28.758971)","Apr 18, 2023 @ 08:41:37.000"
"Apr 18, 2023 @ 08:40:41.343",DL1PC9997,"POINT (77.145505 28.764766)","Apr 18, 2023 @ 08:40:27.000"
"Apr 18, 2023 @ 08:39:19.769",DL1PC9997,"POINT (77.143418 28.77215)","Apr 18, 2023 @ 08:39:07.000"
"Apr 18, 2023 @ 08:38:20.293",DL1PC9997,"POINT (77.14241 28.776547)","Apr 18, 2023 @ 08:38:07.000"
"Apr 18, 2023 @ 08:37:09.923",DL1PC9997,"POINT (77.141438 28.782313)","Apr 18, 2023 @ 08:36:57.000"
"Apr 18, 2023 @ 08:35:55.328",DL1PC9997,"POINT (77.141368 28.788558)","Apr 18, 2023 @ 08:35:47.000"
"Apr 18, 2023 @ 08:34:53.977",DL1PC9997,"POINT (77.14378 28.794633)","Apr 18, 2023 @ 08:34:42.000"
"Apr 18, 2023 @ 08:33:45.332",DL1PC9997,"POINT (77.143431 28.801294)","Apr 18, 2023 @ 08:33:32.000"
"Apr 18, 2023 @ 08:32:40.925",DL1PC9997,"POINT (77.140524 28.807143)","Apr 18, 2023 @ 08:32:32.000"
"Apr 18, 2023 @ 08:31:37.903",DL1PC9997,"POINT (77.136616 28.811606)","Apr 18, 2023 @ 08:31:22.000"
"Apr 18, 2023 @ 08:30:34.110",DL1PC9997,"POINT (77.134775 28.816626)","Apr 18, 2023 @ 08:30:22.000"
"Apr 18, 2023 @ 08:29:20.654",DL1PC9997,"POINT (77.132255 28.823889)","Apr 18, 2023 @ 08:29:12.000"
"Apr 18, 2023 @ 08:28:20.377",DL1PC9997,"POINT (77.131438 28.826618)","Apr 18, 2023 @ 08:28:12.000"
"Apr 18, 2023 @ 08:27:11.305",DL1PC9997,"POINT (77.129836 28.832782)","Apr 18, 2023 @ 08:27:02.000"
"Apr 18, 2023 @ 08:26:10.056",DL1PC9997,"POINT (77.128575 28.836851)","Apr 18, 2023 @ 08:26:02.000"
"Apr 18, 2023 @ 08:25:04.208",DL1PC9997,"POINT (77.127621 28.843054)","Apr 18, 2023 @ 08:24:51.000"
"Apr 18, 2023 @ 08:24:00.657",DL1PC9997,"POINT (77.125705 28.848558)","Apr 18, 2023 @ 08:23:51.000"
"Apr 18, 2023 @ 08:22:58.708",DL1PC9997,"POINT (77.124461 28.856893)","Apr 18, 2023 @ 08:22:02.000"
"Apr 18, 2023 @ 08:21:53.244",DL1PC9997,"POINT (77.124595 28.857123)","Apr 18, 2023 @ 08:21:42.000"
"Apr 18, 2023 @ 08:20:45.144",DL1PC9997,"POINT (77.124271 28.857852)","Apr 18, 2023 @ 08:20:30.000"
"Apr 18, 2023 @ 08:19:41.408",DL1PC9997,"POINT (77.123106 28.857523)","Apr 18, 2023 @ 08:19:21.000"
"Apr 18, 2023 @ 08:18:39.803",DL1PC9997,"POINT (77.116573 28.857388)","Apr 18, 2023 @ 08:17:45.000"
"Apr 18, 2023 @ 08:17:34.200",DL1PC9997,"POINT (77.108296 28.857527)","Apr 18, 2023 @ 08:16:28.000"
"Apr 18, 2023 @ 08:16:20.643",DL1PC9997,"POINT (77.108201 28.857463)","Apr 18, 2023 @ 08:16:06.000"
"Apr 18, 2023 @ 08:15:19.997",DL1PC9997,"POINT (77.102916 28.857137)","Apr 18, 2023 @ 08:15:11.000"
"Apr 18, 2023 @ 08:14:16.220",DL1PC9997,"POINT (77.102053 28.860678)","Apr 18, 2023 @ 08:14:01.000"
"Apr 18, 2023 @ 08:12:56.046",DL1PC9997,"POINT (77.099715 28.863658)","Apr 18, 2023 @ 08:12:41.000"
"Apr 18, 2023 @ 08:11:52.586",DL1PC9997,"POINT (77.098247 28.864153)","Apr 18, 2023 @ 08:11:42.000"
"Apr 18, 2023 @ 08:10:19.753",DL1PC9997,"POINT (77.094072 28.859425)","Apr 18, 2023 @ 08:10:12.000"
"Apr 18, 2023 @ 08:09:20.299",DL1PC9997,"POINT (77.091948 28.857678)","Apr 18, 2023 @ 08:09:12.000"
"Apr 18, 2023 @ 08:08:18.876",DL1PC9997,"POINT (77.089692 28.856699)","Apr 18, 2023 @ 08:08:12.000"
"Apr 18, 2023 @ 08:06:51.569",DL1PC9997,"POINT (77.090935 28.856076)","Apr 18, 2023 @ 08:06:41.000"
"Apr 18, 2023 @ 08:05:47.932",DL1PC9997,"POINT (77.090331 28.855931)","Apr 18, 2023 @ 08:05:24.000"
"Apr 18, 2023 @ 08:04:26.213",DL1PC9997,"POINT (77.090222 28.855643)","Apr 18, 2023 @ 08:03:55.000"
"Apr 18, 2023 @ 08:03:25.276",DL1PC9997,"POINT (77.089975 28.855381)","Apr 18, 2023 @ 08:02:42.000"
"Apr 18, 2023 @ 08:02:19.842",DL1PC9997,"POINT (77.086844 28.855233)","Apr 18, 2023 @ 08:01:57.000"
"Apr 18, 2023 @ 08:01:19.429",DL1PC9997,"POINT (77.086245 28.855055)","Apr 18, 2023 @ 08:00:57.000"
"Apr 18, 2023 @ 08:00:18.267",DL1PC9997,"POINT (77.086394 28.855105)","Apr 18, 2023 @ 07:59:57.000"
"Apr 18, 2023 @ 07:58:20.241",DL1PC9997,"POINT (77.086442 28.855036)","Apr 18, 2023 @ 07:58:07.000"
"Apr 18, 2023 @ 07:57:20.491",DL1PC9997,"POINT (77.089375 28.854481)","Apr 18, 2023 @ 07:56:41.000"
"Apr 18, 2023 @ 07:56:19.716",DL1PC9997,"POINT (77.089172 28.854498)","Apr 18, 2023 @ 07:56:01.000"
"Apr 18, 2023 @ 07:55:19.029",DL1PC9997,"POINT (77.088474 28.854644)","Apr 18, 2023 @ 07:55:01.000"
"Apr 18, 2023 @ 07:54:14.884",DL1PC9997,"POINT (77.088992 28.853161)","Apr 18, 2023 @ 07:54:01.000"
"Apr 18, 2023 @ 07:53:08.466",DL1PC9997,"POINT (77.089318 28.852971)","Apr 18, 2023 @ 07:48:45.000"
"Apr 18, 2023 @ 07:52:04.648",DL1PC9997,"POINT (77.089318 28.852971)","Apr 18, 2023 @ 07:48:45.000"
"Apr 18, 2023 @ 07:50:38.896",DL1PC9997,"POINT (77.089318 28.852971)","Apr 18, 2023 @ 07:48:45.000"
"Apr 18, 2023 @ 07:49:19.817",DL1PC9997,"POINT (77.089318 28.852971)","Apr 18, 2023 @ 07:48:45.000"
"Apr 18, 2023 @ 07:48:18.610",DL1PC9997,"POINT (77.088863 28.853318)","Apr 18, 2023 @ 07:47:55.000"
"Apr 18, 2023 @ 07:47:03.958",DL1PC9997,"POINT (77.088778 28.853196)","Apr 18, 2023 @ 07:46:45.000"
"Apr 18, 2023 @ 07:45:55.346",DL1PC9997,"POINT (77.088365 28.852585)","Apr 18, 2023 @ 07:45:35.000"
"Apr 18, 2023 @ 07:44:52.181",DL1PC9997,"POINT (77.088621 28.852228)","Apr 18, 2023 @ 07:44:35.000"
"Apr 18, 2023 @ 07:43:39.417",DL1PC9997,"POINT (77.088269 28.852108)","Apr 18, 2023 @ 07:43:32.000"
"Apr 18, 2023 @ 07:42:36.217",DL1PC9997,"POINT (77.088269 28.851996)","Apr 18, 2023 @ 07:42:22.000"
"Apr 18, 2023 @ 07:41:20.310",DL1PC9997,"POINT (77.088269 28.851996)","Apr 18, 2023 @ 07:41:12.000"
"Apr 18, 2023 @ 07:40:20.060",DL1PC9997,"POINT (77.088112 28.852046)","Apr 18, 2023 @ 07:40:12.000"
"Apr 18, 2023 @ 07:39:16.936",DL1PC9997,"POINT (77.088149 28.85188)","Apr 18, 2023 @ 07:39:02.000"
"Apr 18, 2023 @ 07:38:14.739",DL1PC9997,"POINT (77.088149 28.85188)","Apr 18, 2023 @ 07:38:02.000"
"Apr 18, 2023 @ 07:37:01.364",DL1PC9997,"POINT (77.088229 28.851728)","Apr 18, 2023 @ 07:36:52.000"
"Apr 18, 2023 @ 07:35:55.360",DL1PC9997,"POINT (77.087873 28.848492)","Apr 18, 2023 @ 07:35:42.000"
"Apr 18, 2023 @ 07:34:54.478",DL1PC9997,"POINT (77.088984 28.845532)","Apr 18, 2023 @ 07:34:42.000"
"Apr 18, 2023 @ 07:33:48.002",DL1PC9997,"POINT (77.09045 28.8414)","Apr 18, 2023 @ 07:33:32.000"
"Apr 18, 2023 @ 07:32:43.226",DL1PC9997,"POINT (77.09254 28.835543)","Apr 18, 2023 @ 07:32:23.000"
"Apr 18, 2023 @ 07:31:42.373",DL1PC9997,"POINT (77.097589 28.836935)","Apr 18, 2023 @ 07:31:23.000"
"Apr 18, 2023 @ 07:30:41.651",DL1PC9997,"POINT (77.099513 28.837894)","Apr 18, 2023 @ 07:30:23.000"
