"@timestamp","route_info.vid","route_info.location","route_info.timestamp"
"Apr 18, 2023 @ 15:41:56.375",DL1PC5335,"POINT (77.25798 28.591949)","Apr 18, 2023 @ 15:35:12.000"
"Apr 18, 2023 @ 15:40:24.041",DL1PC5335,"POINT (77.25798 28.591949)","Apr 18, 2023 @ 15:35:12.000"
"Apr 18, 2023 @ 15:39:19.470",DL1PC5335,"POINT (77.25798 28.591949)","Apr 18, 2023 @ 15:35:12.000"
"Apr 18, 2023 @ 15:38:19.489",DL1PC5335,"POINT (77.25798 28.591949)","Apr 18, 2023 @ 15:35:12.000"
"Apr 18, 2023 @ 15:37:19.489",DL1PC5335,"POINT (77.25798 28.591949)","Apr 18, 2023 @ 15:35:12.000"
"Apr 18, 2023 @ 15:36:16.851",DL1PC5335,"POINT (77.25798 28.591949)","Apr 18, 2023 @ 15:35:12.000"
"Apr 18, 2023 @ 15:35:05.102",DL1PC5335,"POINT (77.256891 28.594743)","Apr 18, 2023 @ 15:34:42.000"
"Apr 18, 2023 @ 15:33:47.202",DL1PC5335,"POINT (77.283735 28.622959)","Apr 18, 2023 @ 15:18:59.000"
"Apr 18, 2023 @ 15:32:19.472",DL1PC5335,"POINT (77.283735 28.622959)","Apr 18, 2023 @ 15:18:59.000"
"Apr 18, 2023 @ 15:31:03.029",DL1PC5335,"POINT (77.283735 28.622959)","Apr 18, 2023 @ 15:18:59.000"
"Apr 18, 2023 @ 15:29:45.377",DL1PC5335,"POINT (77.283735 28.622959)","Apr 18, 2023 @ 15:18:59.000"
"Apr 18, 2023 @ 15:28:19.413",DL1PC5335,"POINT (77.283735 28.622959)","Apr 18, 2023 @ 15:18:59.000"
"Apr 18, 2023 @ 15:27:19.120",DL1PC5335,"POINT (77.283735 28.622959)","Apr 18, 2023 @ 15:18:59.000"
"Apr 18, 2023 @ 15:26:16.864",DL1PC5335,"POINT (77.283735 28.622959)","Apr 18, 2023 @ 15:18:59.000"
"Apr 18, 2023 @ 15:25:02.978",DL1PC5335,"POINT (77.283735 28.622959)","Apr 18, 2023 @ 15:18:59.000"
"Apr 18, 2023 @ 15:23:47.331",DL1PC5335,"POINT (77.283735 28.622959)","Apr 18, 2023 @ 15:18:59.000"
"Apr 18, 2023 @ 15:22:19.529",DL1PC5335,"POINT (77.283735 28.622959)","Apr 18, 2023 @ 15:18:59.000"
"Apr 18, 2023 @ 15:21:02.494",DL1PC5335,"POINT (77.304385 28.64867)","Apr 18, 2023 @ 14:53:46.000"
"Apr 18, 2023 @ 15:19:53.517",DL1PC5335,"POINT (77.304385 28.64867)","Apr 18, 2023 @ 14:53:46.000"
"Apr 18, 2023 @ 15:18:47.167",DL1PC5335,"POINT (77.304385 28.64867)","Apr 18, 2023 @ 14:53:46.000"
"Apr 18, 2023 @ 15:17:19.181",DL1PC5335,"POINT (77.304385 28.64867)","Apr 18, 2023 @ 14:53:46.000"
"Apr 18, 2023 @ 15:16:17.316",DL1PC5335,"POINT (77.304385 28.64867)","Apr 18, 2023 @ 14:53:46.000"
"Apr 18, 2023 @ 15:14:58.614",DL1PC5335,"POINT (77.304385 28.64867)","Apr 18, 2023 @ 14:53:46.000"
"Apr 18, 2023 @ 15:13:41.534",DL1PC5335,"POINT (77.304385 28.64867)","Apr 18, 2023 @ 14:53:46.000"
"Apr 18, 2023 @ 15:12:19.211",DL1PC5335,"POINT (77.304385 28.64867)","Apr 18, 2023 @ 14:53:46.000"
"Apr 18, 2023 @ 15:11:09.225",DL1PC5335,"POINT (77.304385 28.64867)","Apr 18, 2023 @ 14:53:46.000"
"Apr 18, 2023 @ 15:10:00.585",DL1PC5335,"POINT (77.304385 28.64867)","Apr 18, 2023 @ 14:53:46.000"
"Apr 18, 2023 @ 15:08:19.572",DL1PC5335,"POINT (77.304385 28.64867)","Apr 18, 2023 @ 14:53:46.000"
"Apr 18, 2023 @ 15:07:19.503",DL1PC5335,"POINT (77.304385 28.64867)","Apr 18, 2023 @ 14:53:46.000"
"Apr 18, 2023 @ 15:06:09.046",DL1PC5335,"POINT (77.304385 28.64867)","Apr 18, 2023 @ 14:53:46.000"
"Apr 18, 2023 @ 15:05:04.816",DL1PC5335,"POINT (77.304385 28.64867)","Apr 18, 2023 @ 14:53:46.000"
"Apr 18, 2023 @ 15:03:42.751",DL1PC5335,"POINT (77.304385 28.64867)","Apr 18, 2023 @ 14:53:46.000"
"Apr 18, 2023 @ 15:02:19.067",DL1PC5335,"POINT (77.304385 28.64867)","Apr 18, 2023 @ 14:53:46.000"
"Apr 18, 2023 @ 15:01:17.238",DL1PC5335,"POINT (77.304385 28.64867)","Apr 18, 2023 @ 14:53:46.000"
"Apr 18, 2023 @ 14:59:55.436",DL1PC5335,"POINT (77.304385 28.64867)","Apr 18, 2023 @ 14:53:46.000"
"Apr 18, 2023 @ 14:58:47.259",DL1PC5335,"POINT (77.304385 28.64867)","Apr 18, 2023 @ 14:53:46.000"
"Apr 18, 2023 @ 14:57:19.526",DL1PC5335,"POINT (77.304385 28.64867)","Apr 18, 2023 @ 14:53:46.000"
"Apr 18, 2023 @ 14:55:53.881",DL1PC5335,"POINT (77.304385 28.64867)","Apr 18, 2023 @ 14:53:46.000"
"Apr 18, 2023 @ 14:54:52.612",DL1PC5335,"POINT (77.304385 28.64867)","Apr 18, 2023 @ 14:53:46.000"
"Apr 18, 2023 @ 14:53:25.539",DL1PC5335,"POINT (77.311688 28.659836)","Apr 18, 2023 @ 14:49:43.000"
"Apr 18, 2023 @ 14:52:19.642",DL1PC5335,"POINT (77.311688 28.659836)","Apr 18, 2023 @ 14:49:43.000"
"Apr 18, 2023 @ 14:50:47.424",DL1PC5335,"POINT (77.313563 28.659743)","Apr 18, 2023 @ 14:49:03.000"
"Apr 18, 2023 @ 14:49:19.490",DL1PC5335,"POINT (77.3143 28.659701)","Apr 18, 2023 @ 14:48:53.000"
"Apr 18, 2023 @ 14:48:10.917",DL1PC5335,"POINT (77.318036 28.64842)","Apr 18, 2023 @ 14:43:23.000"
"Apr 18, 2023 @ 14:46:55.154",DL1PC5335,"POINT (77.318036 28.64842)","Apr 18, 2023 @ 14:43:23.000"
"Apr 18, 2023 @ 14:45:45.634",DL1PC5335,"POINT (77.318036 28.64842)","Apr 18, 2023 @ 14:43:23.000"
"Apr 18, 2023 @ 14:44:19.424",DL1PC5335,"POINT (77.318036 28.64842)","Apr 18, 2023 @ 14:43:23.000"
"Apr 18, 2023 @ 14:42:59.655",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 14:41:39.751",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 14:40:20.519",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 14:39:19.439",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 14:38:19.509",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 14:37:19.102",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 14:36:04.280",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 14:35:04.630",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 14:33:47.197",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 14:31:16.798",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 14:30:06.555",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 14:28:19.448",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 14:27:12.467",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 14:25:33.136",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 14:24:19.587",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 14:23:19.430",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 14:22:19.148",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 14:21:00.221",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 14:19:49.464",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 14:18:47.207",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 14:17:19.046",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 14:16:17.216",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 14:14:55.961",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 14:13:47.222",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 14:12:19.065",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 14:11:04.800",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 14:09:19.692",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 14:08:19.477",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 14:07:19.114",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 14:06:16.853",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 14:04:56.095",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 14:03:47.113",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 14:02:19.489",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 14:00:19.684",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 13:59:19.408",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 13:58:19.448",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 13:56:56.164",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 13:55:25.671",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 13:54:19.490",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 13:53:19.026",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 13:52:04.206",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 13:50:19.576",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 13:49:19.689",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 13:48:19.684",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 13:47:19.499",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 13:45:59.127",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 13:44:58.118",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 13:43:47.195",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 13:42:19.107",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 13:41:12.792",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 13:40:01.000",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 13:38:47.251",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 13:37:19.065",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 13:36:13.326",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 13:35:10.328",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 13:33:19.395",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 13:32:19.094",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 13:31:10.614",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 13:29:19.360",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 13:28:19.068",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 13:27:04.535",DL1PC5335,"POINT (77.315325 28.646086)","Apr 18, 2023 @ 13:25:49.000"
"Apr 18, 2023 @ 13:25:19.540",DL1PC5335,"POINT (77.320424 28.663113)","Apr 18, 2023 @ 13:13:52.000"
"Apr 18, 2023 @ 13:23:19.726",DL1PC5335,"POINT (77.320424 28.663113)","Apr 18, 2023 @ 13:13:52.000"
"Apr 18, 2023 @ 13:22:16.506",DL1PC5335,"POINT (77.320424 28.663113)","Apr 18, 2023 @ 13:13:52.000"
"Apr 18, 2023 @ 13:20:52.361",DL1PC5335,"POINT (77.320424 28.663113)","Apr 18, 2023 @ 13:13:52.000"
"Apr 18, 2023 @ 13:19:52.309",DL1PC5335,"POINT (77.320424 28.663113)","Apr 18, 2023 @ 13:13:52.000"
"Apr 18, 2023 @ 13:18:48.368",DL1PC5335,"POINT (77.320424 28.663113)","Apr 18, 2023 @ 13:13:52.000"
"Apr 18, 2023 @ 13:17:47.422",DL1PC5335,"POINT (77.320424 28.663113)","Apr 18, 2023 @ 13:13:52.000"
"Apr 18, 2023 @ 13:16:43.976",DL1PC5335,"POINT (77.320424 28.663113)","Apr 18, 2023 @ 13:13:52.000"
"Apr 18, 2023 @ 13:15:20.172",DL1PC5335,"POINT (77.320424 28.663113)","Apr 18, 2023 @ 13:13:52.000"
"Apr 18, 2023 @ 13:14:19.333",DL1PC5335,"POINT (77.320424 28.663113)","Apr 18, 2023 @ 13:13:52.000"
"Apr 18, 2023 @ 13:13:15.796",DL1PC5335,"POINT (77.307993 28.653045)","Apr 18, 2023 @ 13:05:17.000"
"Apr 18, 2023 @ 13:11:52.314",DL1PC5335,"POINT (77.307993 28.653045)","Apr 18, 2023 @ 13:05:17.000"
"Apr 18, 2023 @ 13:10:28.829",DL1PC5335,"POINT (77.307993 28.653045)","Apr 18, 2023 @ 13:05:17.000"
"Apr 18, 2023 @ 13:09:19.569",DL1PC5335,"POINT (77.307993 28.653045)","Apr 18, 2023 @ 13:05:17.000"
"Apr 18, 2023 @ 13:08:16.502",DL1PC5335,"POINT (77.307993 28.653045)","Apr 18, 2023 @ 13:05:17.000"
"Apr 18, 2023 @ 13:07:06.207",DL1PC5335,"POINT (77.307993 28.653045)","Apr 18, 2023 @ 13:05:17.000"
"Apr 18, 2023 @ 13:06:02.308",DL1PC5335,"POINT (77.307993 28.653045)","Apr 18, 2023 @ 13:05:17.000"
"Apr 18, 2023 @ 13:04:56.213",DL1PC5335,"POINT (77.305733 28.650993)","Apr 18, 2023 @ 13:04:37.000"
"Apr 18, 2023 @ 13:03:19.627",DL1PC5335,"POINT (77.304535 28.649125)","Apr 18, 2023 @ 13:02:57.000"
"Apr 18, 2023 @ 13:02:01.693",DL1PC5335,"POINT (77.30177 28.646715)","Apr 18, 2023 @ 13:01:07.000"
"Apr 18, 2023 @ 13:00:47.132",DL1PC5335,"POINT (77.301271 28.64632)","Apr 18, 2023 @ 13:00:19.000"
"Apr 18, 2023 @ 12:59:19.546",DL1PC5335,"POINT (77.296485 28.64256)","Apr 18, 2023 @ 12:57:34.000"
"Apr 18, 2023 @ 12:58:19.099",DL1PC5335,"POINT (77.296485 28.64256)","Apr 18, 2023 @ 12:57:34.000"
"Apr 18, 2023 @ 12:57:18.826",DL1PC5335,"POINT (77.294138 28.640814)","Apr 18, 2023 @ 12:56:54.000"
"Apr 18, 2023 @ 12:55:55.567",DL1PC5335,"POINT (77.294138 28.640814)","Apr 18, 2023 @ 12:55:34.000"
"Apr 18, 2023 @ 12:54:51.662",DL1PC5335,"POINT (77.292075 28.639431)","Apr 18, 2023 @ 12:54:34.000"
"Apr 18, 2023 @ 12:53:47.167",DL1PC5335,"POINT (77.286061 28.636331)","Apr 18, 2023 @ 12:53:04.000"
"Apr 18, 2023 @ 12:52:19.045",DL1PC5335,"POINT (77.284793 28.635563)","Apr 18, 2023 @ 12:51:54.000"
"Apr 18, 2023 @ 12:51:16.840",DL1PC5335,"POINT (77.282722 28.634189)","Apr 18, 2023 @ 12:50:51.000"
"Apr 18, 2023 @ 12:50:13.094",DL1PC5335,"POINT (77.27629 28.629655)","Apr 18, 2023 @ 12:44:21.000"
"Apr 18, 2023 @ 12:48:46.809",DL1PC5335,"POINT (77.27629 28.629655)","Apr 18, 2023 @ 12:44:21.000"
"Apr 18, 2023 @ 12:47:45.368",DL1PC5335,"POINT (77.27629 28.629655)","Apr 18, 2023 @ 12:44:21.000"
"Apr 18, 2023 @ 12:46:43.667",DL1PC5335,"POINT (77.27629 28.629655)","Apr 18, 2023 @ 12:44:21.000"
"Apr 18, 2023 @ 12:45:19.582",DL1PC5335,"POINT (77.27629 28.629655)","Apr 18, 2023 @ 12:44:21.000"
"Apr 18, 2023 @ 12:44:19.453",DL1PC5335,"POINT (77.277344 28.629194)","Apr 18, 2023 @ 12:43:51.000"
"Apr 18, 2023 @ 12:43:19.108",DL1PC5335,"POINT (77.285033 28.615902)","Apr 18, 2023 @ 12:39:08.000"
"Apr 18, 2023 @ 12:40:19.358",DL1PC5335,"POINT (77.285033 28.615902)","Apr 18, 2023 @ 12:39:08.000"
"Apr 18, 2023 @ 12:39:15.278",DL1PC5335,"POINT (77.258363 28.59942)","Apr 18, 2023 @ 12:34:03.000"
"Apr 18, 2023 @ 12:38:11.095",DL1PC5335,"POINT (77.258363 28.59942)","Apr 18, 2023 @ 12:34:03.000"
"Apr 18, 2023 @ 12:36:36.846",DL1PC5335,"POINT (77.258363 28.59942)","Apr 18, 2023 @ 12:34:03.000"
"Apr 18, 2023 @ 12:35:19.729",DL1PC5335,"POINT (77.258363 28.59942)","Apr 18, 2023 @ 12:34:03.000"
"Apr 18, 2023 @ 12:34:19.462",DL1PC5335,"POINT (77.258363 28.59942)","Apr 18, 2023 @ 12:34:03.000"
"Apr 18, 2023 @ 12:33:19.133",DL1PC5335,"POINT (77.258789 28.58831)","Apr 18, 2023 @ 12:31:22.000"
"Apr 18, 2023 @ 12:31:59.521",DL1PC5335,"POINT (77.258789 28.58831)","Apr 18, 2023 @ 12:31:22.000"
"Apr 18, 2023 @ 12:30:56.578",DL1PC5335,"POINT (77.266191 28.577982)","Apr 18, 2023 @ 12:28:04.000"
"Apr 18, 2023 @ 12:29:52.479",DL1PC5335,"POINT (77.266191 28.577982)","Apr 18, 2023 @ 12:28:04.000"
"Apr 18, 2023 @ 12:28:47.228",DL1PC5335,"POINT (77.266191 28.577982)","Apr 18, 2023 @ 12:28:04.000"
"Apr 18, 2023 @ 12:27:19.114",DL1PC5335,"POINT (77.262279 28.575302)","Apr 18, 2023 @ 12:26:54.000"
"Apr 18, 2023 @ 12:26:05.161",DL1PC5335,"POINT (77.258246 28.5726)","Apr 18, 2023 @ 12:25:44.000"
"Apr 18, 2023 @ 12:24:19.422",DL1PC5335,"POINT (77.258918 28.571452)","Apr 18, 2023 @ 12:23:54.000"
"Apr 18, 2023 @ 12:23:03.609",DL1PC5335,"POINT (77.261656 28.567921)","Apr 18, 2023 @ 12:22:34.000"
"Apr 18, 2023 @ 12:21:38.335",DL1PC5335,"POINT (77.265808 28.562305)","Apr 18, 2023 @ 12:21:14.000"
"Apr 18, 2023 @ 12:20:20.501",DL1PC5335,"POINT (77.266866 28.560845)","Apr 18, 2023 @ 12:20:13.000"
"Apr 18, 2023 @ 12:19:20.227",DL1PC5335,"POINT (77.275609 28.549101)","Apr 18, 2023 @ 12:15:33.000"
"Apr 18, 2023 @ 12:18:19.563",DL1PC5335,"POINT (77.275609 28.549101)","Apr 18, 2023 @ 12:15:33.000"
"Apr 18, 2023 @ 12:17:02.878",DL1PC5335,"POINT (77.275609 28.549101)","Apr 18, 2023 @ 12:15:33.000"
"Apr 18, 2023 @ 12:15:50.763",DL1PC5335,"POINT (77.275609 28.549101)","Apr 18, 2023 @ 12:15:33.000"
"Apr 18, 2023 @ 12:14:19.477",DL1PC5335,"POINT (77.280705 28.542168)","Apr 18, 2023 @ 12:11:54.000"
"Apr 18, 2023 @ 12:13:13.167",DL1PC5335,"POINT (77.280705 28.542168)","Apr 18, 2023 @ 12:11:54.000"
"Apr 18, 2023 @ 12:11:26.185",DL1PC5335,"POINT (77.283545 28.538253)","Apr 18, 2023 @ 12:09:27.000"
"Apr 18, 2023 @ 12:10:19.473",DL1PC5335,"POINT (77.283545 28.538253)","Apr 18, 2023 @ 12:09:27.000"
"Apr 18, 2023 @ 12:09:19.526",DL1PC5335,"POINT (77.289459 28.527791)","Apr 18, 2023 @ 12:06:28.000"
"Apr 18, 2023 @ 12:07:57.730",DL1PC5335,"POINT (77.289459 28.527791)","Apr 18, 2023 @ 12:06:28.000"
"Apr 18, 2023 @ 12:06:49.847",DL1PC5335,"POINT (77.289459 28.527791)","Apr 18, 2023 @ 12:06:28.000"
"Apr 18, 2023 @ 12:05:19.445",DL1PC5335,"POINT (77.300341 28.5051)","Apr 18, 2023 @ 12:01:36.000"
"Apr 18, 2023 @ 12:03:44.067",DL1PC5335,"POINT (77.303863 28.491521)","Apr 18, 2023 @ 11:50:38.000"
"Apr 18, 2023 @ 12:02:19.521",DL1PC5335,"POINT (77.303863 28.491521)","Apr 18, 2023 @ 11:50:38.000"
"Apr 18, 2023 @ 12:01:17.047",DL1PC5335,"POINT (77.303863 28.491521)","Apr 18, 2023 @ 11:50:38.000"
"Apr 18, 2023 @ 12:00:16.185",DL1PC5335,"POINT (77.303863 28.491521)","Apr 18, 2023 @ 11:50:38.000"
"Apr 18, 2023 @ 11:58:58.865",DL1PC5335,"POINT (77.303863 28.491521)","Apr 18, 2023 @ 11:50:38.000"
"Apr 18, 2023 @ 11:57:53.540",DL1PC5335,"POINT (77.303863 28.491521)","Apr 18, 2023 @ 11:50:38.000"
"Apr 18, 2023 @ 11:56:42.435",DL1PC5335,"POINT (77.303863 28.491521)","Apr 18, 2023 @ 11:50:38.000"
"Apr 18, 2023 @ 11:55:41.467",DL1PC5335,"POINT (77.303863 28.491521)","Apr 18, 2023 @ 11:50:38.000"
"Apr 18, 2023 @ 11:54:19.680",DL1PC5335,"POINT (77.303863 28.491521)","Apr 18, 2023 @ 11:50:38.000"
"Apr 18, 2023 @ 11:53:12.949",DL1PC5335,"POINT (77.303863 28.491521)","Apr 18, 2023 @ 11:50:38.000"
"Apr 18, 2023 @ 11:52:11.641",DL1PC5335,"POINT (77.303863 28.491521)","Apr 18, 2023 @ 11:50:38.000"
"Apr 18, 2023 @ 11:51:07.988",DL1PC5335,"POINT (77.303863 28.491521)","Apr 18, 2023 @ 11:50:38.000"
"Apr 18, 2023 @ 11:50:07.259",DL1PC5335,"POINT (77.3039 28.490843)","Apr 18, 2023 @ 11:49:48.000"
"Apr 18, 2023 @ 11:49:04.860",DL1PC5335,"POINT (77.304226 28.490706)","Apr 18, 2023 @ 11:48:48.000"
"Apr 18, 2023 @ 11:47:59.899",DL1PC5335,"POINT (77.303348 28.494448)","Apr 18, 2023 @ 11:47:34.000"
"Apr 18, 2023 @ 11:46:55.392",DL1PC5335,"POINT (77.300816 28.501151)","Apr 18, 2023 @ 11:45:42.000"
"Apr 18, 2023 @ 11:45:51.577",DL1PC5335,"POINT (77.298213 28.512025)","Apr 18, 2023 @ 11:43:19.000"
"Apr 18, 2023 @ 11:44:47.897",DL1PC5335,"POINT (77.298213 28.512025)","Apr 18, 2023 @ 11:43:19.000"
"Apr 18, 2023 @ 11:43:42.085",DL1PC5335,"POINT (77.298213 28.512025)","Apr 18, 2023 @ 11:43:19.000"
"Apr 18, 2023 @ 11:42:37.395",DL1PC5335,"POINT (77.293635 28.522406)","Apr 18, 2023 @ 11:40:51.000"
"Apr 18, 2023 @ 11:41:34.166",DL1PC5335,"POINT (77.293635 28.522406)","Apr 18, 2023 @ 11:40:51.000"
"Apr 18, 2023 @ 11:40:22.282",DL1PC5335,"POINT (77.292335 28.524963)","Apr 18, 2023 @ 11:38:03.000"
"Apr 18, 2023 @ 11:39:19.776",DL1PC5335,"POINT (77.292335 28.524963)","Apr 18, 2023 @ 11:38:03.000"
"Apr 18, 2023 @ 11:38:14.140",DL1PC5335,"POINT (77.292218 28.525095)","Apr 18, 2023 @ 11:37:53.000"
"Apr 18, 2023 @ 11:37:11.978",DL1PC5335,"POINT (77.291718 28.525901)","Apr 18, 2023 @ 11:37:03.000"
"Apr 18, 2023 @ 11:36:09.281",DL1PC5335,"POINT (77.288611 28.529028)","Apr 18, 2023 @ 11:30:44.000"
"Apr 18, 2023 @ 11:35:08.789",DL1PC5335,"POINT (77.288611 28.529028)","Apr 18, 2023 @ 11:30:44.000"
"Apr 18, 2023 @ 11:34:06.000",DL1PC5335,"POINT (77.288611 28.529028)","Apr 18, 2023 @ 11:30:44.000"
"Apr 18, 2023 @ 11:32:57.010",DL1PC5335,"POINT (77.288611 28.529028)","Apr 18, 2023 @ 11:30:44.000"
"Apr 18, 2023 @ 11:31:55.488",DL1PC5335,"POINT (77.288611 28.529028)","Apr 18, 2023 @ 11:30:44.000"
"Apr 18, 2023 @ 11:30:43.966",DL1PC5335,"POINT (77.288416 28.529291)","Apr 18, 2023 @ 11:30:22.000"
"Apr 18, 2023 @ 11:29:32.414",DL1PC5335,"POINT (77.287751 28.530546)","Apr 18, 2023 @ 11:28:51.000"
